Name,Firm Name,Ticker,SecId,Inception Date,Morningstar Category,US Category Group,Share Class Type,Oldest Share Class,Inception Date of Fund's Oldest Share Class,Ticker of Fund's Oldest Share Class,Index Fund,Obsolete Date,Obsolete Type,Merged Into Security,Research Flagship Fund Name,Net Assets - Share Class (mo-end) USD,Fund Size Comprehensive (mo-end) USD,Total Ret % Rank Cat 3Y mo-end (mo-end),Morningstar Rating 3Y (mo-end),Morningstar Sustainability Rating (mo-end),Morningstar Analyst Rating (day-end),Morningstar Category Primary Benchmark,Total Return (3Y - mo-end),Alpha Total (excess return) (3Y - mo-end) Cat Curr,Beta Total (excess return) (3Y - mo-end) Cat Curr,Standard Deviation Total (3Y - mo-end) Cat Curr,Sharpe Ratio Total Morningstar (3Y - mo-end) Cat Curr
ClearBridge Energy MLP & Infras IS,Legg Mason,LCPSX,F00000PXYP,20130830,Energy Limited Partnership,Sector Equity,Inst,Yes,20130830,LCPSX,No,20190215,Liquidated,,,"45,966.7500000000","10,759,317.4100000000",29,3 Stars,Below Average,,MSCI ACWI NR USD,,,,,
Advance Capital I Equity Growth Instl,Advance Capital I,,FOUSA06BIR,20070504,Mid-Cap Blend,U.S. Equity,Inst,No,19870805,,No,20161222,Liquidated,,,"34,330.0000000000","10,740,867.0000000000",60,3 Stars,,,S&P 500 TR USD,,,,,
Advance Capital I Equity Growth Retail,Advance Capital I,,FOUSA00B1R,19870805,Mid-Cap Blend,U.S. Equity,Adv,Yes,19870805,,No,20161222,Liquidated,,,"10,706,537.0000000000","10,740,867.0000000000",66,3 Stars,,,S&P 500 TR USD,,,,,
iShares Edge MSCI USA Value Fact Idx Ins,BlackRock,BIVFX,F00000XVLU,20161220,Large Value,U.S. Equity,Inst,No,20161220,BKVFX,Yes,20190129,Liquidated,,,"2,507,131.3000000000","10,737,928.4800000000",,,Average,,S&P 500 TR USD,,,,,
iShares Edge MSCI USA Value Fact Idx K,BlackRock,BKVFX,F00000XVLV,20161220,Large Value,U.S. Equity,Retirement,Yes,20161220,BKVFX,Yes,20190129,Liquidated,,,"9,748,949.7400000000","10,737,928.4800000000",,,Average,,S&P 500 TR USD,,,,,
Lord Abbett Emerging Markets Local Bd A,Lord Abbett,LEMAX,F00000PIDZ,20130628,Emerging-Markets Local-Currency Bond,Taxable Bond,A,No,20130628,LEMLX,No,20180424,Liquidated,,,"9,296,177.0000000000","10,724,117.0000000000",76,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd C,Lord Abbett,LEMCX,F00000PIE0,20130628,Emerging-Markets Local-Currency Bond,Taxable Bond,C,No,20130628,LEMLX,No,20180424,Liquidated,,,"1,252,075.0000000000","10,724,117.0000000000",84,1 Star,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd F,Lord Abbett,LEMFX,F00000PIE1,20130628,Emerging-Markets Local-Currency Bond,Taxable Bond,Other,No,20130628,LEMLX,No,20180424,Liquidated,,,"706,719.0000000000","10,724,117.0000000000",74,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd F3,Lord Abbett,LEMOX,F00000YRDZ,20170404,Emerging-Markets Local-Currency Bond,Taxable Bond,Other,No,20130628,LEMLX,No,20180424,Liquidated,,,"427,781.0000000000","10,724,117.0000000000",75,,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd I,Lord Abbett,LEMLX,F00000PIE2,20130628,Emerging-Markets Local-Currency Bond,Taxable Bond,Inst,Yes,20130628,LEMLX,No,20180424,Liquidated,,,"2,268,215.0000000000","10,724,117.0000000000",69,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd R2,Lord Abbett,LEMQX,F00000PIE3,20130628,Emerging-Markets Local-Currency Bond,Taxable Bond,Retirement,No,20130628,LEMLX,No,20180424,Liquidated,,,"98,322.0000000000","10,724,117.0000000000",69,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd R3,Lord Abbett,LEMRX,F00000PIE4,20130628,Emerging-Markets Local-Currency Bond,Taxable Bond,Retirement,No,20130628,LEMLX,No,20180424,Liquidated,,,"98,372.0000000000","10,724,117.0000000000",68,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd R4,Lord Abbett,LEMKX,F00000VQUL,20150630,Emerging-Markets Local-Currency Bond,Taxable Bond,Retirement,No,20130628,LEMLX,No,20180424,Liquidated,,,"11,225.0000000000","10,724,117.0000000000",76,,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd R5,Lord Abbett,LEMTX,F00000VQUM,20150630,Emerging-Markets Local-Currency Bond,Taxable Bond,Retirement,No,20130628,LEMLX,No,20180424,Liquidated,,,"25,983.0000000000","10,724,117.0000000000",67,,,,BBgBarc US Agg Bond TR USD,,,,,
Lord Abbett Emerging Markets Local Bd R6,Lord Abbett,LEMVX,F00000VQUN,20150630,Emerging-Markets Local-Currency Bond,Taxable Bond,Retirement,No,20130628,LEMLX,No,20180424,Liquidated,,,"11,320.0000000000","10,724,117.0000000000",67,,,,BBgBarc US Agg Bond TR USD,,,,,
Great-West Small Cap Growth Init,Great-West Funds,,FOUSA00JR5,19941101,Small Growth,U.S. Equity,Other,Yes,19941101,,No,20160309,Merged,Great-West S&P SmallCap 600® Index Inv,,"10,711,065.0000000000","10,711,065.0000000000",79,2 Stars,,,S&P 500 TR USD,,,,,
Great-West Small Cap Growth Instl,Great-West Funds,,F00000VEIN,20150501,Small Growth,U.S. Equity,Inst,No,19941101,,No,20150911,Liquidated,,,"44,150,043.0000000000","10,711,065.0000000000",73,,,,S&P 500 TR USD,,,,,
GRT Value Adv,GRT,,FOUSA06PBS,20080501,Small Blend,U.S. Equity,Adv,Yes,20080501,,No,20160125,Liquidated,,,"10,687,152.0000000000","10,687,152.0000000000",92,1 Star,,,S&P 500 TR USD,,,,,
Pioneer Emerging Mkts Lcl Ccy Dbt A,Pioneer Investments,,F00000OXH8,20130204,Emerging Markets Bond,Taxable Bond,A,No,20130204,,No,20150807,Liquidated,,,"3,593,891.0000000000","10,653,175.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Pioneer Emerging Mkts Lcl Ccy Dbt C,Pioneer Investments,,F00000OXH9,20130204,Emerging Markets Bond,Taxable Bond,C,No,20130204,,No,20150807,Liquidated,,,"3,542,463.0000000000","10,653,175.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Pioneer Emerging Mkts Lcl Ccy Dbt Y,Pioneer Investments,,F00000OXHA,20130204,Emerging Markets Bond,Taxable Bond,Inst,Yes,20130204,,No,20150807,Liquidated,,,"3,516,821.0000000000","10,653,175.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
AllianceBern Mkt Ntrl Strat Glbl A,AllianceBernstein,AANNX,F00000IEJA,20100803,Market Neutral,Alternative,A,No,20100803,AINNX,No,20141010,Liquidated,,,"648,672.0000000000","10,640,881.0000000000",88,1 Star,,,BBgBarc US Agg Bond TR USD,,,,,
AllianceBern Mkt Ntrl Strat Glbl Adv,AllianceBernstein,ANNYX,F00000IEJ8,20100803,Market Neutral,Alternative,Adv,No,20100803,AINNX,No,20141010,Liquidated,,,"616,953.0000000000","10,640,881.0000000000",85,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
AllianceBern Mkt Ntrl Strat Glbl C,AllianceBernstein,ANNCX,F00000IEJ9,20100803,Market Neutral,Alternative,C,No,20100803,AINNX,No,20141010,Liquidated,,,"220,342.0000000000","10,640,881.0000000000",95,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
AllianceBern Mkt Ntrl Strat Glbl I,AllianceBernstein,AINNX,F00000IEJ5,20100803,Market Neutral,Alternative,Inst,Yes,20100803,AINNX,No,20141010,Liquidated,,,"9,135,662.0000000000","10,640,881.0000000000",86,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
AllianceBern Mkt Ntrl Strat Glbl K,AllianceBernstein,ANNKX,F00000IEJ6,20100803,Market Neutral,Alternative,Retirement,No,20100803,AINNX,No,20141010,Liquidated,,,"9,678.0000000000","10,640,881.0000000000",87,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
AllianceBern Mkt Ntrl Strat Glbl R,AllianceBernstein,ANNRX,F00000IEJ7,20100803,Market Neutral,Alternative,Retirement,No,20100803,AINNX,No,20141010,Liquidated,,,"9,574.0000000000","10,640,881.0000000000",91,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Montibus Small Cap Growth A,Montibus Capital Management LLC,,F00000JXMW,20110203,Small Growth,U.S. Equity,A,No,20071101,,No,20150824,Liquidated,,,"224,047.0000000000","10,619,399.0000000000",51,2 Stars,,,S&P 500 TR USD,,,,,
Montibus Small Cap Growth Advisor,Montibus Capital Management LLC,,F00000JXMV,20110316,Small Growth,U.S. Equity,Adv,No,20071101,,No,20150824,Liquidated,,,"206,757.0000000000","10,619,399.0000000000",51,3 Stars,,,S&P 500 TR USD,,,,,
Montibus Small Cap Growth Instl,Montibus Capital Management LLC,,F00000JXMX,20071101,Small Growth,U.S. Equity,Inst,Yes,20071101,,No,20150824,Liquidated,,,"10,188,595.0000000000","10,619,399.0000000000",46,3 Stars,,,S&P 500 TR USD,,,,,
Chesapeake Growth Instl,Chesapeake,,FOUSA00DJ6,19940406,Large Growth,U.S. Equity,Inst,Yes,19940406,,No,20160629,Merged,Chesapeake Growth,,"8,770,088.0000000000","10,616,124.0000000000",67,3 Stars,,,S&P 500 TR USD,,,,,
Chesapeake Growth Inv,Chesapeake,,FOUSA00E8Y,19950407,Large Growth,U.S. Equity,Inv,No,19940406,,No,20160629,Merged,Chesapeake Growth,,"1,846,036.0000000000","10,616,124.0000000000",71,2 Stars,,,S&P 500 TR USD,,,,,
James Mid Cap,James Advantage,JAMDX,FOUSA05IEC,20060630,Mid-Cap Value,U.S. Equity,Other,Yes,20060630,JAMDX,No,20190617,Liquidated,,,"10,578,271.1300000000","10,578,271.1300000000",93,1 Star,Low,,S&P 500 TR USD,2.1776740000," -8.6800000000",1.0020000000,14.1260000000,0.1230000000
GMO Real Estate III,GMO,GMORX,FOUSA00J50,19960531,Real Estate,Sector Equity,Other,Yes,19960531,GMORX,No,20140121,Liquidated,,,"10,527,123.0000000000","10,527,123.0000000000",15,4 Stars,,,MSCI ACWI NR USD,,,,,
Kellner Event Institutional,Kellner,KEFIX,F00000OYON,20141128,Multialternative,Alternative,Inst,Yes,20141128,KEFIX,No,20171220,Liquidated,,,,"10,514,940.0000000000",45,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Kellner Event Investor,Kellner,KEFAX,F00000OYOL,20141128,Multialternative,Alternative,Inv,No,20141128,KEFIX,No,20171220,Liquidated,,,,"10,514,940.0000000000",44,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Goldman Sachs Multi-Asset Real Ret A,Goldman Sachs,,F00000PXF2,20130830,Allocation--30% to 50% Equity,Allocation,A,No,20130830,,No,20161222,Liquidated,,,"53,538.0000000000","10,483,241.0000000000",98,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Goldman Sachs Multi-Asset Real Ret C,Goldman Sachs,,F00000PXF3,20130830,Allocation--30% to 50% Equity,Allocation,C,No,20130830,,No,20161222,Liquidated,,,"9,799.0000000000","10,483,241.0000000000",98,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Goldman Sachs Multi-Asset Real Ret Instl,Goldman Sachs,,F00000PXF4,20130830,Allocation--30% to 50% Equity,Allocation,Inst,Yes,20130830,,No,20161222,Liquidated,,,"10,358,764.0000000000","10,483,241.0000000000",97,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Goldman Sachs Multi-Asset Real Ret IR,Goldman Sachs,,F00000PXF5,20130830,Allocation--30% to 50% Equity,Allocation,Retirement,No,20130830,,No,20161222,Liquidated,,,"25,319.0000000000","10,483,241.0000000000",98,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Goldman Sachs Multi-Asset Real Ret R,Goldman Sachs,,F00000PXF6,20130830,Allocation--30% to 50% Equity,Allocation,Retirement,No,20130830,,No,20161222,Liquidated,,,"24,903.0000000000","10,483,241.0000000000",98,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Goldman Sachs Multi-Asset Real Ret R6,Goldman Sachs,,F00000WWZ8,20160226,Allocation--30% to 50% Equity,Allocation,Retirement,No,20130830,,No,20161222,Liquidated,,,"10,918.0000000000","10,483,241.0000000000",98,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Franklin Global Government Bond A,Franklin Templeton Investments,,F00000Q2LX,20130906,World Bond,Taxable Bond,A,No,20130906,,No,20170616,Liquidated,,,"10,013,611.0000000000","10,379,923.0000000000",81,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Franklin Global Government Bond Advisor,Franklin Templeton Investments,,F00000Q2LZ,20130906,World Bond,Taxable Bond,Adv,No,20130906,,No,20170616,Liquidated,,,"168,391.0000000000","10,379,923.0000000000",79,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Franklin Global Government Bond C,Franklin Templeton Investments,,F00000Q2M1,20130906,World Bond,Taxable Bond,C,No,20130906,,No,20170616,Liquidated,,,"179,192.0000000000","10,379,923.0000000000",85,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Franklin Global Government Bond R,Franklin Templeton Investments,,F00000Q2LY,20130906,World Bond,Taxable Bond,Retirement,No,20130906,,No,20170616,Liquidated,,,"9,376.0000000000","10,379,923.0000000000",82,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Franklin Global Government Bond R6,Franklin Templeton Investments,,F00000Q2M0,20130906,World Bond,Taxable Bond,Retirement,Yes,20130906,,No,20170616,Liquidated,,,"9,353.0000000000","10,379,923.0000000000",80,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
BlackRock Emerging Markets Div Instl,BlackRock,BICHX,F00000JUIS,20110429,Diversified Emerging Mkts,International Equity,Inst,Yes,20110429,BICHX,No,20190215,Liquidated,,,"3,556,776.6400000000","10,368,152.0700000000",12,5 Stars,Above Average,,MSCI ACWI Ex USA NR USD,,,,,
BlackRock Emerging Markets Div Inv A,BlackRock,BACHX,F00000JUIQ,20110429,Diversified Emerging Mkts,International Equity,A,No,20110429,BICHX,No,20190215,Liquidated,,,"5,718,029.2100000000","10,368,152.0700000000",13,4 Stars,Above Average,,MSCI ACWI Ex USA NR USD,,,,,
BlackRock Emerging Markets Div Inv C,BlackRock,BCCHX,F00000JUIR,20110429,Diversified Emerging Mkts,International Equity,C,No,20110429,BICHX,No,20190215,Liquidated,,,"1,093,346.2200000000","10,368,152.0700000000",18,4 Stars,Above Average,,MSCI ACWI Ex USA NR USD,,,,,
BlackRock Emerging Markets Div K,BlackRock,BKCHX,F00000ZPXU,20180126,Diversified Emerging Mkts,International Equity,Retirement,No,20110429,BICHX,No,20190215,Liquidated,,,"2,362,032.6700000000","10,368,152.0700000000",12,,Above Average,,MSCI ACWI Ex USA NR USD,,,,,
ALPS / Metis Global Micro Cap Value C,ALPS,METCX,F00000VQCW,20151223,World Small/Mid Stock,International Equity,C,No,20151223,METIX,No,20181026,Liquidated,,,"509,091.9500000000","10,362,912.6200000000",,,Low,,MSCI ACWI Ex USA NR USD,,,,,
ALPS/Metis Global Micro Cap Value A,ALPS,MEAAX,F0000109RD,20180612,World Small/Mid Stock,International Equity,A,No,20151223,METIX,No,20181030,Liquidated,,,"9,223.0000000000","10,362,912.6200000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
ALPS/Metis Global Micro Cap Value I,ALPS,METIX,F00000VQCX,20151223,World Small/Mid Stock,International Equity,Inst,Yes,20151223,METIX,No,20181030,Liquidated,,,"20,604,754.3700000000","10,362,912.6200000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
ALPS/Metis Global Micro Cap Value Inv,ALPS,METAX,F00000VQCV,20151223,World Small/Mid Stock,International Equity,A,No,20151223,METIX,No,20181030,Liquidated,,,"3,423,525.5700000000","10,362,912.6200000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Deutsche Ultra-short Invst Grd Instl,DWS Americas,DUSNX,F00000W2Z2,20151005,Ultrashort Bond,Taxable Bond,Inst,Yes,20151005,DUSNX,No,20180531,Liquidated,,,"10,238,918.0000000000","10,341,969.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Deutsche Ultra-short Invst Grd Invst,DWS Americas,DUSVX,F00000W2Z3,20151005,Ultrashort Bond,Taxable Bond,Inv,No,20151005,DUSNX,No,20180531,Liquidated,,,"103,051.0000000000","10,341,969.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
PNC MI Interm Muni Bond A,PNC Funds,PMMAX,FOUSA00EE7,19900702,Muni Single State Interm,Municipal Bond,A,No,19900702,PBFIX,No,20141008,Liquidated,,,"4,612,032.0000000000","10,340,491.0000000000",88,1 Star,,,BBgBarc Municipal TR USD,,,,,
PNC MI Interm Muni Bond C,PNC Funds,PMICX,FOUSA02SRG,20010806,Muni Single State Interm,Municipal Bond,C,No,19900702,PBFIX,No,20141008,Liquidated,,,"117,559.0000000000","10,340,491.0000000000",98,1 Star,,,BBgBarc Municipal TR USD,,,,,
PNC MI Interm Muni Bond I,PNC Funds,PBFIX,FOUSA00EDY,19900702,Muni Single State Interm,Municipal Bond,Inst,Yes,19900702,PBFIX,No,20141008,Liquidated,,,"5,610,900.0000000000","10,340,491.0000000000",82,3 Stars,,,BBgBarc Municipal TR USD,,,,,
PIMCO Real Income 2029 A,PIMCO,POIAX,F000002YFX,20091030,Target-Date Retirement,Allocation,A,No,20091030,PRIIX,No,20141114,Liquidated,,,"1,975,721.0000000000","10,317,810.0000000000",97,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
PIMCO Real Income 2029 C,PIMCO,PORCX,F000002YU2,20091030,Target-Date Retirement,Allocation,C,No,20091030,PRIIX,No,20141114,Liquidated,,,"376,679.0000000000","10,317,810.0000000000",98,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
PIMCO Real Income 2029 D,PIMCO,PORDX,F000002YU5,20091030,Target-Date Retirement,Allocation,D,No,20091030,PRIIX,No,20141114,Liquidated,,,"3,408,040.0000000000","10,317,810.0000000000",96,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
PIMCO Real Income 2029 Instl,PIMCO,PRIIX,F000002YU9,20091030,Target-Date Retirement,Allocation,Inst,Yes,20091030,PRIIX,No,20141114,Liquidated,,,"4,446,767.0000000000","10,317,810.0000000000",96,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
PIMCO Real Income 2029 P,PIMCO,PRQCX,F000002YU7,20091030,Target-Date Retirement,Allocation,Other,No,20091030,PRIIX,No,20141114,Liquidated,,,"110,603.0000000000","10,317,810.0000000000",96,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Bernstein U.S. Gov Short Dur,AllianceBernstein,,FOUSA00EUB,19890103,Short Government,Taxable Bond,No Load,Yes,19890103,,No,20160502,Liquidated,,,"10,297,473.0000000000","10,297,473.0000000000",80,2 Stars,,,BBgBarc US Agg Bond TR USD,," -0.3850000000",0.1230000000,,
Victory CEMP US EQ Inc Enh Vol Wtd Idx A,Victory,,F00000VOUZ,20160104,Large Value,U.S. Equity,A,No,20160104,,Yes,20161216,Liquidated,,,"2,194,169.0000000000","10,288,886.0000000000",,,,,S&P 500 TR USD,,,,,
Victory CEMP US EQ Inc Enh Vol Wtd Idx C,Victory,,F00000VOV0,20160104,Large Value,U.S. Equity,C,No,20160104,,Yes,20161216,Liquidated,,,"6,812,452.0000000000","10,288,886.0000000000",,,,,S&P 500 TR USD,,,,,
Victory CEMP US EQ Inc Enh Vol Wtd Idx I,Victory,,F00000VOV1,20160104,Large Value,U.S. Equity,Inst,Yes,20160104,,Yes,20161216,Liquidated,,,"1,282,265.0000000000","10,288,886.0000000000",,,,,S&P 500 TR USD,,,,,
Turner Titan Long/Short C,Turner Funds,,F000002VH3,20090714,Market Neutral,Alternative,C,No,20090507,,No,20170925,Liquidated,,,"673,935.0000000000","10,261,279.0000000000",96,1 Star,,,BBgBarc US Agg Bond TR USD,,,,,
Turner Titan Long/Short Institutional,Turner Funds,,F000002KX6,20090507,Market Neutral,Alternative,Inst,Yes,20090507,,No,20170925,Liquidated,,,"10,117,185.0000000000","10,261,279.0000000000",94,1 Star,,,BBgBarc US Agg Bond TR USD,,,,,
Turner Titan Long/Short Investor,Turner Funds,,F000002KX8,20090507,Market Neutral,Alternative,Inv,No,20090507,,No,20170925,Liquidated,,,"1,131,610.0000000000","10,261,279.0000000000",95,1 Star,,,BBgBarc US Agg Bond TR USD,,,,,
Nationwide Enhanced Income A,Nationwide,NMEAX,FOUSA00ISN,19991229,Ultrashort Bond,Taxable Bond,A,No,19991229,NMEIX,No,20141010,Merged,Nationwide Loomis Short Term Bd A,,"8,239,940.0000000000","10,255,303.0000000000",91,1 Star,,,BBgBarc US Agg Bond TR USD,," -0.0240000000",0.0480000000,,
Nationwide Enhanced Income Instl,Nationwide,NMEIX,FOUSA00IKD,19991229,Ultrashort Bond,Taxable Bond,Inst,Yes,19991229,NMEIX,No,20141010,Merged,Nationwide Loomis Short Term Bd R6,,"303,933.0000000000","10,255,303.0000000000",73,2 Stars,,,BBgBarc US Agg Bond TR USD,,0.2960000000,0.0470000000,,
Nationwide Enhanced Income Instl Svc,Nationwide,NMESX,FOUSA00HFH,19991229,Ultrashort Bond,Taxable Bond,S,No,19991229,NMEIX,No,20141010,Merged,Nationwide Loomis Short Term Bd InstlSvc,,"1,703,419.0000000000","10,255,303.0000000000",74,2 Stars,,,BBgBarc US Agg Bond TR USD,,0.2860000000,0.0420000000,,
Nationwide Enhanced Income R,Nationwide,GMERX,FOUSA05BWV,20031001,Ultrashort Bond,Taxable Bond,Retirement,No,19991229,NMEIX,No,20141010,Merged,Nationwide Loomis Short Term Bd A,,"8,011.0000000000","10,255,303.0000000000",98,1 Star,,,BBgBarc US Agg Bond TR USD,," -0.3300000000",0.0620000000,,
Lazard US Mid Cap Equity Instl,Lazard,,FOUSA00K39,19971103,Mid-Cap Blend,U.S. Equity,Inst,Yes,19971103,,No,20160831,Liquidated,,,"3,817,618.0000000000","10,236,066.0000000000",68,2 Stars,,,S&P 500 TR USD,,,,,
Lazard US Mid Cap Equity Open,Lazard,,FOUSA00IEY,19971103,Mid-Cap Blend,U.S. Equity,Other,No,19971103,,No,20160831,Liquidated,,,"6,418,448.0000000000","10,236,066.0000000000",71,2 Stars,,,S&P 500 TR USD,,,,,
GMG Defensive Beta,GMG,,F000002SOM,20090901,Multialternative,Alternative,Other,Yes,20090901,,No,20170526,Liquidated,,,"16,800,344.0000000000","10,220,202.0000000000",93,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Granite Value,Granite,GVFIX,F00000N79R,20111222,Large Value,U.S. Equity,Other,Yes,20111222,GVFIX,No,20171215,Liquidated,,,,"10,217,140.0000000000",98,1 Star,,,S&P 500 TR USD,,,,,
Deutsche Limited Maturity Qual Inc Instl,DWS Americas,DLTIX,F00000W2Z0,20151005,Ultrashort Bond,Taxable Bond,Inst,Yes,20151005,DLTIX,No,20171130,Liquidated,,,,"10,205,115.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Deutsche Limited Maturity Qual Inc Invst,DWS Americas,DLTVX,F00000W2Z1,20151005,Ultrashort Bond,Taxable Bond,Inv,No,20151005,DLTIX,No,20171130,Liquidated,,,,"10,205,115.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Nuveen Multi-Asset Income Tax-Aware A,Nuveen,NMXAX,F00000XBMA,20160926,Allocation--30% to 50% Equity,Allocation,A,No,20160926,NMXIX,No,20180925,Liquidated,,,"26,568.9400000000","10,202,708.0900000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Nuveen Multi-Asset Income Tax-Aware C,Nuveen,NMXCX,F00000XBMB,20160926,Allocation--30% to 50% Equity,Allocation,C,No,20160926,NMXIX,No,20180925,Liquidated,,,"51,934.5700000000","10,202,708.0900000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Nuveen Multi-Asset Income Tax-Aware I,Nuveen,NMXIX,F00000XBMD,20160926,Allocation--30% to 50% Equity,Allocation,Inst,Yes,20160926,NMXIX,No,20180925,Liquidated,,,"10,735,904.6800000000","10,202,708.0900000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Nuveen Multi-Asset Income Tax-Aware R6,Nuveen,NMXRX,F00000XBMC,20160926,Allocation--30% to 50% Equity,Allocation,Retirement,No,20160926,NMXIX,No,20180925,Liquidated,,,"26,479.0900000000","10,202,708.0900000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Voya Emerging Markets Equity Dividend A,Voya,,FOUSA05GN3,20051221,Diversified Emerging Mkts,International Equity,A,Yes,20051221,,No,20160408,Liquidated,,,"5,731,739.0000000000","10,200,366.0000000000",90,1 Star,,,MSCI ACWI Ex USA NR USD,,,,,
